"","airline","Date","CurrDate","n_day","wk_day","av_price","select"
"345","Alaska Airlines","02/04/2019","2018-11-23",73,"Friday",136.2,1
"346","Alaska Airlines","02/04/2019","2018-11-24",72,"Saturday",136.2,1
"347","Alaska Airlines","02/04/2019","2018-11-25",71,"Sunday",246.2,1
"348","Alaska Airlines","02/04/2019","2018-11-27",69,"Tuesday",356.2,1
"349","Alaska Airlines","02/04/2019","2018-11-28",68,"Wednesday",356.2,1
"350","Alaska Airlines","02/04/2019","2018-11-29",67,"Thursday",136.2,1
"351","Alaska Airlines","02/04/2019","2018-11-30",66,"Friday",136.2,1
"352","Alaska Airlines","02/05/2019","2018-11-18",79,"Sunday",492.4,1
"353","Alaska Airlines","02/05/2019","2018-11-20",77,"Tuesday",118.2,1
"354","Alaska Airlines","02/05/2019","2018-11-21",76,"Wednesday",348.81,1
"355","Alaska Airlines","02/05/2019","2018-11-23",74,"Friday",136.2,1
"356","Alaska Airlines","02/05/2019","2018-11-25",72,"Sunday",256.4,1
"357","Alaska Airlines","02/05/2019","2018-11-26",71,"Monday",256.4,1
"358","Alaska Airlines","02/05/2019","2018-11-27",70,"Tuesday",256.4,1
"359","Alaska Airlines","02/05/2019","2018-11-28",69,"Wednesday",376.4,1
"360","Alaska Airlines","02/05/2019","2018-11-30",67,"Friday",383.4,1
"361","Alaska Airlines","02/05/2019","2018-12-01",66,"Saturday",256.4,1
"362","Alaska Airlines","02/06/2019","2018-11-19",79,"Monday",290.2,1
"363","Alaska Airlines","02/06/2019","2018-11-20",78,"Tuesday",356.2,1
"364","Alaska Airlines","02/06/2019","2018-11-21",77,"Wednesday",128.2,1
"365","Alaska Airlines","02/06/2019","2018-11-22",76,"Thursday",128.2,1
"366","Alaska Airlines","02/06/2019","2018-11-26",72,"Monday",272.4,1
"367","Alaska Airlines","02/06/2019","2018-11-28",70,"Wednesday",316.2,1
"368","Alaska Airlines","02/06/2019","2018-11-29",69,"Thursday",358.8,1
"369","Alaska Airlines","02/06/2019","2018-12-01",67,"Saturday",128.2,1
"370","Alaska Airlines","02/07/2019","2018-11-18",81,"Sunday",221.2,1
"371","Alaska Airlines","02/07/2019","2018-11-19",80,"Monday",221.2,1
"372","Alaska Airlines","02/07/2019","2018-11-20",79,"Tuesday",272.4,1
"373","Alaska Airlines","02/07/2019","2018-11-21",78,"Wednesday",272.4,1
"374","Alaska Airlines","02/07/2019","2018-11-23",76,"Friday",136.2,1
"375","Alaska Airlines","02/07/2019","2018-11-24",75,"Saturday",136.2,1
"376","Alaska Airlines","02/07/2019","2018-11-25",74,"Sunday",272.4,1
"377","Alaska Airlines","02/07/2019","2018-11-28",71,"Wednesday",136.2,1
"378","Alaska Airlines","02/07/2019","2018-11-29",70,"Thursday",136.2,1
"379","Alaska Airlines","02/07/2019","2018-11-30",69,"Friday",272.4,1
"380","Alaska Airlines","02/07/2019","2018-12-01",68,"Saturday",272.4,1
"381","Alaska Airlines","02/08/2019","2018-11-19",81,"Monday",136.2,1
"382","Alaska Airlines","02/08/2019","2018-11-20",80,"Tuesday",136.2,1
"383","Alaska Airlines","02/08/2019","2018-11-21",79,"Wednesday",136.2,1
"384","Alaska Airlines","02/08/2019","2018-11-24",76,"Saturday",136.2,1
"385","Alaska Airlines","02/08/2019","2018-11-25",75,"Sunday",136.2,1
"386","Alaska Airlines","02/08/2019","2018-11-26",74,"Monday",136.2,1
"387","Alaska Airlines","02/08/2019","2018-11-27",73,"Tuesday",136.2,1
"388","Alaska Airlines","02/08/2019","2018-11-28",72,"Wednesday",136.2,1
"389","Alaska Airlines","02/08/2019","2018-12-01",69,"Saturday",218.2,1
"390","Alaska Airlines","02/09/2019","2018-11-18",83,"Sunday",128.2,1
"391","Alaska Airlines","02/09/2019","2018-11-19",82,"Monday",128.2,1
"392","Alaska Airlines","02/09/2019","2018-11-20",81,"Tuesday",128.2,1
"393","Alaska Airlines","02/09/2019","2018-11-21",80,"Wednesday",128.2,1
"394","Alaska Airlines","02/09/2019","2018-11-23",78,"Friday",128.2,1
"395","Alaska Airlines","02/09/2019","2018-11-24",77,"Saturday",236.4,1
"396","Alaska Airlines","02/09/2019","2018-11-25",76,"Sunday",429.41,1
"397","Alaska Airlines","02/09/2019","2018-11-26",75,"Monday",118.2,1
"398","Alaska Airlines","02/09/2019","2018-11-29",72,"Thursday",128.2,1
"399","Alaska Airlines","02/09/2019","2018-12-01",70,"Saturday",316.2,1
"400","Alaska Airlines","02/10/2019","2018-11-19",83,"Monday",136.2,1
"401","Alaska Airlines","02/10/2019","2018-11-20",82,"Tuesday",136.2,1
"402","Alaska Airlines","02/10/2019","2018-11-21",81,"Wednesday",439.41,1
"403","Alaska Airlines","02/10/2019","2018-11-22",80,"Thursday",136.2,1
"404","Alaska Airlines","02/10/2019","2018-11-25",77,"Sunday",136.2,1
"405","Alaska Airlines","02/10/2019","2018-11-26",76,"Monday",136.2,1
"406","Alaska Airlines","02/10/2019","2018-11-27",75,"Tuesday",136.2,1
"407","Alaska Airlines","02/10/2019","2018-11-28",74,"Wednesday",392.41,1
"408","Alaska Airlines","02/10/2019","2018-11-29",73,"Thursday",248.8,1
"409","Alaska Airlines","02/10/2019","2018-11-30",72,"Friday",438.8,1
"410","Alaska Airlines","02/10/2019","2018-12-01",71,"Saturday",288.8,1
"411","Alaska Airlines","02/11/2019","2018-11-18",85,"Sunday",272.4,1
"412","Alaska Airlines","02/11/2019","2018-11-20",83,"Tuesday",442.4,1
"413","Alaska Airlines","02/11/2019","2018-11-21",82,"Wednesday",296.21,1
"414","Alaska Airlines","02/11/2019","2018-11-22",81,"Thursday",356.2,1
"415","Alaska Airlines","02/11/2019","2018-11-25",78,"Sunday",246.2,1
"416","Alaska Airlines","02/11/2019","2018-11-27",76,"Tuesday",356.2,1
"417","Alaska Airlines","02/11/2019","2018-11-30",73,"Friday",136.2,1
"418","Alaska Airlines","02/11/2019","2018-12-01",72,"Saturday",136.2,1
"419","Alaska Airlines","02/12/2019","2018-11-19",85,"Monday",128.2,1
"420","Alaska Airlines","02/12/2019","2018-11-20",84,"Tuesday",128.2,1
"421","Alaska Airlines","02/12/2019","2018-11-21",83,"Wednesday",128.2,1
"422","Alaska Airlines","02/12/2019","2018-11-22",82,"Thursday",128.2,1
"423","Alaska Airlines","02/12/2019","2018-11-23",81,"Friday",236.4,1
"424","Alaska Airlines","02/12/2019","2018-11-24",80,"Saturday",236.4,1
"425","Alaska Airlines","02/12/2019","2018-11-29",75,"Thursday",128.2,1
"426","Alaska Airlines","02/12/2019","2018-11-30",74,"Friday",128.2,1
"427","Alaska Airlines","02/12/2019","2018-12-01",73,"Saturday",218.2,1
"428","Alaska Airlines","02/13/2019","2018-11-19",86,"Monday",143.2,1
"429","Alaska Airlines","02/13/2019","2018-11-20",85,"Tuesday",286.4,1
"430","Alaska Airlines","02/13/2019","2018-11-21",84,"Wednesday",286.4,1
"431","Alaska Airlines","02/13/2019","2018-11-22",83,"Thursday",143.2,1
"432","Alaska Airlines","02/13/2019","2018-11-23",82,"Friday",143.2,1
"433","Alaska Airlines","02/13/2019","2018-11-25",80,"Sunday",143.2,1
"434","Alaska Airlines","02/13/2019","2018-11-26",79,"Monday",143.2,1
"435","Alaska Airlines","02/13/2019","2018-11-27",78,"Tuesday",143.2,1
"436","Alaska Airlines","02/13/2019","2018-11-30",75,"Friday",148.2,1
"437","Alaska Airlines","02/13/2019","2018-12-01",74,"Saturday",148.2,1
"438","Alaska Airlines","02/14/2019","2018-11-19",87,"Monday",517.6,1
"439","Alaska Airlines","02/14/2019","2018-11-20",86,"Tuesday",517.6,1
"440","Alaska Airlines","02/14/2019","2018-11-21",85,"Wednesday",218.81,1
"441","Alaska Airlines","02/14/2019","2018-11-22",84,"Thursday",218.81,1
"442","Alaska Airlines","02/14/2019","2018-11-23",83,"Friday",218.81,1
"443","Alaska Airlines","02/14/2019","2018-11-24",82,"Saturday",218.81,1
"444","Alaska Airlines","02/14/2019","2018-11-25",81,"Sunday",218.81,1
"445","Alaska Airlines","02/14/2019","2018-11-26",80,"Monday",218.81,1
"446","Alaska Airlines","02/14/2019","2018-11-27",79,"Tuesday",437.62,1
"447","Alaska Airlines","02/14/2019","2018-11-29",77,"Thursday",218.81,1
"448","Alaska Airlines","02/14/2019","2018-11-30",76,"Friday",218.81,1
"449","Alaska Airlines","02/15/2019","2018-11-19",88,"Monday",461.2,1
"450","Alaska Airlines","02/15/2019","2018-11-20",87,"Tuesday",829.6,1
"451","Alaska Airlines","02/16/2019","2018-11-18",90,"Sunday",492.4,1
"452","Alaska Airlines","02/16/2019","2018-11-22",86,"Thursday",738.6,1
"453","Alaska Airlines","02/16/2019","2018-11-23",85,"Friday",246.2,1
"454","Alaska Airlines","02/16/2019","2018-11-24",84,"Saturday",246.2,1
"455","Alaska Airlines","02/16/2019","2018-11-25",83,"Sunday",580.4,1
"456","Alaska Airlines","02/16/2019","2018-11-26",82,"Monday",580.4,1
"457","Alaska Airlines","02/16/2019","2018-11-28",80,"Wednesday",492.4,1
"458","Alaska Airlines","02/16/2019","2018-11-29",79,"Thursday",302.2,1
"459","Alaska Airlines","02/16/2019","2018-12-01",77,"Saturday",356.2,1
"460","Alaska Airlines","02/17/2019","2018-11-19",90,"Monday",356.4,1
"461","Alaska Airlines","02/17/2019","2018-11-20",89,"Tuesday",356.4,1
"462","Alaska Airlines","02/17/2019","2018-11-21",88,"Wednesday",439.41,1
"463","Alaska Airlines","02/17/2019","2018-11-22",87,"Thursday",136.2,1
"464","Alaska Airlines","02/17/2019","2018-11-24",85,"Saturday",426.4,1
"465","Alaska Airlines","02/17/2019","2018-11-25",84,"Sunday",639.6,1
"466","Alaska Airlines","02/17/2019","2018-11-26",83,"Monday",639.6,1
"467","Alaska Airlines","02/17/2019","2018-11-27",82,"Tuesday",639.6,1
"468","Alaska Airlines","02/17/2019","2018-11-28",81,"Wednesday",210.21,1
"469","Alaska Airlines","02/17/2019","2018-11-29",80,"Thursday",248.8,1
"470","Alaska Airlines","02/18/2019","2018-11-18",92,"Sunday",272.4,1
"471","Alaska Airlines","02/18/2019","2018-11-20",90,"Tuesday",442.4,1
"472","Alaska Airlines","02/18/2019","2018-11-21",89,"Wednesday",178.2,1
"473","Alaska Airlines","02/18/2019","2018-11-22",88,"Thursday",178.2,1
"474","Alaska Airlines","02/18/2019","2018-11-24",86,"Saturday",178.2,1
"475","Alaska Airlines","02/18/2019","2018-11-25",85,"Sunday",178.2,1
"476","Alaska Airlines","02/18/2019","2018-11-26",84,"Monday",178.2,1
"477","Alaska Airlines","02/18/2019","2018-11-28",82,"Wednesday",148.2,1
"478","Alaska Airlines","02/18/2019","2018-11-29",81,"Thursday",148.2,1
"479","Alaska Airlines","02/18/2019","2018-11-30",80,"Friday",136.2,1
"480","Alaska Airlines","02/18/2019","2018-12-01",79,"Saturday",218.81,1
"481","Alaska Airlines","02/19/2019","2018-11-18",93,"Sunday",143.2,1
"482","Alaska Airlines","02/19/2019","2018-11-19",92,"Monday",143.2,1
"483","Alaska Airlines","02/19/2019","2018-11-20",91,"Tuesday",118.2,1
"484","Alaska Airlines","02/19/2019","2018-11-21",90,"Wednesday",348.81,1
"485","Alaska Airlines","02/19/2019","2018-11-23",88,"Friday",136.2,1
"486","Alaska Airlines","02/19/2019","2018-11-24",87,"Saturday",286.4,1
"487","Alaska Airlines","02/19/2019","2018-11-25",86,"Sunday",286.4,1
"488","Alaska Airlines","02/19/2019","2018-11-26",85,"Monday",286.4,1
"489","Alaska Airlines","02/19/2019","2018-11-28",83,"Wednesday",286.4,1
"490","Alaska Airlines","02/19/2019","2018-11-30",81,"Friday",383.4,1
"491","Alaska Airlines","02/19/2019","2018-12-01",80,"Saturday",148.2,1
"492","Alaska Airlines","02/20/2019","2018-11-19",93,"Monday",290.2,1
"493","Alaska Airlines","02/20/2019","2018-11-20",92,"Tuesday",356.2,1
"494","Alaska Airlines","02/20/2019","2018-11-21",91,"Wednesday",221.2,1
"495","Alaska Airlines","02/20/2019","2018-11-26",86,"Monday",272.4,1
"496","Alaska Airlines","02/20/2019","2018-11-28",84,"Wednesday",118.2,1
"497","Alaska Airlines","02/20/2019","2018-11-29",83,"Thursday",118.2,1
"498","Alaska Airlines","02/20/2019","2018-11-30",82,"Friday",118.2,1
"499","Alaska Airlines","02/20/2019","2018-12-01",81,"Saturday",128.2,1
"500","Alaska Airlines","02/21/2019","2018-11-18",95,"Sunday",136.2,1
"501","Alaska Airlines","02/21/2019","2018-11-19",94,"Monday",136.2,1
"502","Alaska Airlines","02/21/2019","2018-11-20",93,"Tuesday",272.4,1
"503","Alaska Airlines","02/21/2019","2018-11-23",90,"Friday",136.2,1
"504","Alaska Airlines","02/21/2019","2018-11-25",88,"Sunday",272.4,1
"505","Alaska Airlines","02/21/2019","2018-11-29",84,"Thursday",136.2,1
"506","Alaska Airlines","02/21/2019","2018-11-30",83,"Friday",136.2,1
"507","Alaska Airlines","02/21/2019","2018-12-01",82,"Saturday",136.2,1
"508","Alaska Airlines","02/22/2019","2018-11-18",96,"Sunday",337.6,1
"509","Alaska Airlines","02/22/2019","2018-11-20",94,"Tuesday",415.4,1
"510","Alaska Airlines","02/22/2019","2018-11-21",93,"Wednesday",136.2,1
"511","Alaska Airlines","02/22/2019","2018-12-01",83,"Saturday",218.2,1
"512","Alaska Airlines","02/23/2019","2018-11-18",97,"Sunday",396.2,1
"513","Alaska Airlines","02/23/2019","2018-11-19",96,"Monday",118.2,1
"514","Alaska Airlines","02/23/2019","2018-11-21",94,"Wednesday",128.2,1
"515","Alaska Airlines","02/23/2019","2018-11-23",92,"Friday",128.2,1
"516","Alaska Airlines","02/23/2019","2018-11-24",91,"Saturday",128.2,1
"517","Alaska Airlines","02/23/2019","2018-11-25",90,"Sunday",128.2,1
"518","Alaska Airlines","02/23/2019","2018-11-26",89,"Monday",128.2,1
"519","Alaska Airlines","02/23/2019","2018-11-27",88,"Tuesday",236.4,1
"520","Alaska Airlines","02/23/2019","2018-11-28",87,"Wednesday",236.4,1
"521","Alaska Airlines","02/23/2019","2018-11-29",86,"Thursday",128.2,1
"522","Alaska Airlines","02/23/2019","2018-12-01",84,"Saturday",316.2,1
"523","Alaska Airlines","02/24/2019","2018-11-20",96,"Tuesday",246.2,1
"524","Alaska Airlines","02/24/2019","2018-11-21",95,"Wednesday",439.41,1
"525","Alaska Airlines","02/24/2019","2018-11-22",94,"Thursday",136.2,1
"526","Alaska Airlines","02/24/2019","2018-11-24",92,"Saturday",883.4,1
"527","Alaska Airlines","02/24/2019","2018-11-25",91,"Sunday",639.6,1
"528","Alaska Airlines","02/24/2019","2018-11-26",90,"Monday",246.2,1
"529","Alaska Airlines","02/24/2019","2018-11-27",89,"Tuesday",366.8,1
"530","Alaska Airlines","02/24/2019","2018-11-28",88,"Wednesday",392.41,1
"531","Alaska Airlines","02/24/2019","2018-11-29",87,"Thursday",248.8,1
"532","Alaska Airlines","02/24/2019","2018-11-30",86,"Friday",438.8,1
"533","Alaska Airlines","02/24/2019","2018-12-01",85,"Saturday",288.8,1
"534","Alaska Airlines","02/25/2019","2018-11-18",99,"Sunday",272.4,1
"535","Alaska Airlines","02/25/2019","2018-11-20",97,"Tuesday",442.4,1
"536","Alaska Airlines","02/25/2019","2018-11-21",96,"Wednesday",296.21,1
"537","Alaska Airlines","02/25/2019","2018-11-22",95,"Thursday",356.2,1
"538","Alaska Airlines","02/25/2019","2018-11-25",92,"Sunday",246.2,1
"539","Alaska Airlines","02/25/2019","2018-11-27",90,"Tuesday",356.2,1
"540","Alaska Airlines","02/25/2019","2018-11-28",89,"Wednesday",356.2,1
"541","Alaska Airlines","02/25/2019","2018-11-29",88,"Thursday",136.2,1
"542","Alaska Airlines","02/25/2019","2018-11-30",87,"Friday",136.2,1
"543","Alaska Airlines","02/26/2019","2018-11-18",100,"Sunday",492.4,1
"544","Alaska Airlines","02/26/2019","2018-11-20",98,"Tuesday",118.2,1
"545","Alaska Airlines","02/26/2019","2018-11-21",97,"Wednesday",348.81,1
"546","Alaska Airlines","02/26/2019","2018-11-23",95,"Friday",136.2,1
"547","Alaska Airlines","02/26/2019","2018-11-27",91,"Tuesday",388.81,1
"548","Alaska Airlines","02/26/2019","2018-11-28",90,"Wednesday",376.4,1
"549","Alaska Airlines","02/26/2019","2018-11-30",88,"Friday",383.4,1
"550","Alaska Airlines","02/26/2019","2018-12-01",87,"Saturday",218.2,1
"551","Alaska Airlines","02/27/2019","2018-11-19",100,"Monday",290.2,1
"552","Alaska Airlines","02/27/2019","2018-11-20",99,"Tuesday",356.2,1
"553","Alaska Airlines","02/27/2019","2018-11-21",98,"Wednesday",128.2,1
"554","Alaska Airlines","02/27/2019","2018-11-22",97,"Thursday",128.2,1
"555","Alaska Airlines","02/27/2019","2018-11-26",93,"Monday",272.4,1
"556","Alaska Airlines","02/27/2019","2018-11-27",92,"Tuesday",118.2,1
"557","Alaska Airlines","02/27/2019","2018-11-28",91,"Wednesday",118.2,1
"558","Alaska Airlines","02/27/2019","2018-11-29",90,"Thursday",118.2,1
"559","Alaska Airlines","02/28/2019","2018-11-18",102,"Sunday",221.2,1
"560","Alaska Airlines","02/28/2019","2018-11-19",101,"Monday",221.2,1
"561","Alaska Airlines","02/28/2019","2018-11-20",100,"Tuesday",272.4,1
"562","Alaska Airlines","02/28/2019","2018-11-21",99,"Wednesday",136.2,1
"563","Alaska Airlines","02/28/2019","2018-11-22",98,"Thursday",136.2,1
"564","Alaska Airlines","02/28/2019","2018-11-23",97,"Friday",136.2,1
"565","Alaska Airlines","02/28/2019","2018-11-25",95,"Sunday",272.4,1
"566","Alaska Airlines","02/28/2019","2018-11-26",94,"Monday",272.4,1
"567","Alaska Airlines","02/28/2019","2018-11-27",93,"Tuesday",136.2,1
"568","Alaska Airlines","02/28/2019","2018-11-28",92,"Wednesday",136.2,1
"569","Alaska Airlines","02/28/2019","2018-11-29",91,"Thursday",136.2,1
"570","Alaska Airlines","03/01/2019","2018-11-20",101,"Tuesday",415.4,1
"571","Alaska Airlines","03/01/2019","2018-11-21",100,"Wednesday",136.2,1
"572","Alaska Airlines","03/01/2019","2018-11-22",99,"Thursday",136.2,1
"573","Alaska Airlines","03/01/2019","2018-11-24",97,"Saturday",598.8,1
"574","Alaska Airlines","03/01/2019","2018-11-25",96,"Sunday",272.4,1
"575","Alaska Airlines","03/01/2019","2018-11-26",95,"Monday",272.4,1
"576","Alaska Airlines","03/01/2019","2018-11-27",94,"Tuesday",272.4,1
"577","Alaska Airlines","03/01/2019","2018-11-29",92,"Thursday",474.6,1
"578","Alaska Airlines","03/01/2019","2018-11-30",91,"Friday",408.6,1
"579","Alaska Airlines","03/01/2019","2018-12-01",90,"Saturday",408.6,1
"580","Alaska Airlines","03/02/2019","2018-11-21",101,"Wednesday",128.2,1
"581","Alaska Airlines","03/02/2019","2018-11-22",100,"Thursday",128.2,1
"582","Alaska Airlines","03/02/2019","2018-11-23",99,"Friday",128.2,1
"583","Alaska Airlines","03/02/2019","2018-11-24",98,"Saturday",128.2,1
"584","Alaska Airlines","03/02/2019","2018-11-25",97,"Sunday",128.2,1
"585","Alaska Airlines","03/02/2019","2018-11-26",96,"Monday",118.2,1
"586","Alaska Airlines","03/03/2019","2018-11-20",103,"Tuesday",246.2,1
"587","Alaska Airlines","03/03/2019","2018-11-21",102,"Wednesday",439.41,1
"588","Alaska Airlines","03/03/2019","2018-11-22",101,"Thursday",136.2,1
"589","Alaska Airlines","03/03/2019","2018-11-26",97,"Monday",246.2,1
"590","Alaska Airlines","03/03/2019","2018-11-27",96,"Tuesday",366.8,1
"591","Alaska Airlines","03/03/2019","2018-11-28",95,"Wednesday",356.4,1
"592","Alaska Airlines","03/03/2019","2018-11-29",94,"Thursday",356.4,1
"593","Alaska Airlines","03/03/2019","2018-11-30",93,"Friday",198.2,1
"594","Alaska Airlines","03/03/2019","2018-12-01",92,"Saturday",198.2,1
"595","Alaska Airlines","03/04/2019","2018-11-22",102,"Thursday",356.2,1
"596","Alaska Airlines","03/04/2019","2018-11-25",99,"Sunday",246.2,1
"597","Alaska Airlines","03/04/2019","2018-11-27",97,"Tuesday",356.2,1
"598","Alaska Airlines","03/04/2019","2018-11-28",96,"Wednesday",356.2,1
"599","Alaska Airlines","03/04/2019","2018-11-29",95,"Thursday",136.2,1
"600","Alaska Airlines","03/04/2019","2018-11-30",94,"Friday",136.2,1
"601","Alaska Airlines","03/05/2019","2018-11-23",102,"Friday",136.2,1
"602","Alaska Airlines","03/05/2019","2018-11-24",101,"Saturday",256.4,1
"603","Alaska Airlines","03/05/2019","2018-11-25",100,"Sunday",256.4,1
"604","Alaska Airlines","03/05/2019","2018-11-26",99,"Monday",256.4,1
"605","Alaska Airlines","03/05/2019","2018-11-27",98,"Tuesday",236.4,1
"606","Alaska Airlines","03/05/2019","2018-11-28",97,"Wednesday",236.4,1
"607","Alaska Airlines","03/05/2019","2018-11-29",96,"Thursday",256.4,1
"608","Alaska Airlines","03/05/2019","2018-11-30",95,"Friday",256.4,1
"609","Alaska Airlines","03/05/2019","2018-12-01",94,"Saturday",218.2,1
"610","Alaska Airlines","03/06/2019","2018-11-25",101,"Sunday",128.2,1
"611","Alaska Airlines","03/06/2019","2018-11-26",100,"Monday",128.2,1
"612","Alaska Airlines","03/06/2019","2018-11-27",99,"Tuesday",128.2,1
"613","Alaska Airlines","03/06/2019","2018-11-29",97,"Thursday",118.2,1
"614","Alaska Airlines","03/06/2019","2018-11-30",96,"Friday",128.2,1
"615","Alaska Airlines","03/06/2019","2018-12-01",95,"Saturday",128.2,1
"616","Alaska Airlines","03/07/2019","2018-11-25",102,"Sunday",272.4,1
"617","Alaska Airlines","03/07/2019","2018-11-27",100,"Tuesday",408.6,1
"618","Alaska Airlines","03/07/2019","2018-11-29",98,"Thursday",316.2,1
"619","Alaska Airlines","03/07/2019","2018-12-01",96,"Saturday",288.8,1
"620","Alaska Airlines","03/08/2019","2018-11-27",101,"Tuesday",168.8,1
"621","Alaska Airlines","03/08/2019","2018-11-28",100,"Wednesday",168.8,1
"622","Alaska Airlines","03/08/2019","2018-11-29",99,"Thursday",168.8,1
"623","Alaska Airlines","03/08/2019","2018-11-30",98,"Friday",168.8,1
